Shipment_ID,Shipment_Date,Product_ID,Warehouse_ID,Supplier_ID,Order_Quantity,Delivered_Quantity,Inventory_Before,Inventory_After,Shipping_Cost,Delivery_Days,Expected_Delivery_Days,Delivery_Status,Late_Delivery_Days,Transport_Mode,Distance_KM,Order_Priority,Returned_Units,Damage_Units,Order_Value,Warehouse_Handling_Cost,Fuel_Cost,Shipment_Status,Year,Quarter,Month,Month_Name,Week,Day
SHP010843,10-05-2024,PRD0001,WH004,SUP056,550,447,742,304,1587.52,2,2,On Time,0,Air,5478.1,High,9,2,383879.13,361.45,5698.8,Completed,2024,2,5,May,19,10
SHP010844,07-02-2026,PRD0160,WH025,SUP069,116,116,163,54,842.32,5,7,On Time,0,Rail,2064.4,Medium,7,3,531180.24,468.95,276.55,Completed,2026,1,2,February,6,7
SHP010845,30-09-2025,PRD0271,WH014,SUP052,399,399,465,96,8550.39,18,19,On Time,0,Sea,3265.6,High,30,8,4515658.56,464.98,999.24,Completed,2025,3,9,September,40,30
SHP010846,25-04-2024,PRD0207,WH011,SUP003,319,319,692,383,4698.34,2,3,On Time,0,Air,14020.8,Medium,10,6,294239.22,274.5,13672.32,Completed,2024,2,4,April,17,25
SHP010847,17-03-2024,PRD0276,WH030,SUP045,533,492,713,256,477.2,6,6,On Time,0,Rail,1715.8,Low,35,6,1347770.04,508.78,326.06,Completed,2024,1,3,March,11,17
SHP010848,14-10-2025,PRD0344,WH011,SUP056,545,494,502,26,78705.14,2,3,On Time,0,Air,5698.9,Medium,18,8,5143834.28,327.82,6411.54,Completed,2025,4,10,October,42,14
SHP010849,07-07-2025,PRD0309,WH008,SUP030,324,324,426,109,689.58,6,6,On Time,0,Road,372.7,High,7,9,4450804.2,448.61,195.52,Completed,2025,3,7,July,28,7
SHP010850,06-03-2024,PRD0342,WH006,SUP023,486,479,850,372,17215.21,15,12,Late,3,Sea,4395.3,Medium,1,13,6752903.68,343.27,1218.56,Completed,2024,1,3,March,10,6
SHP010851,03-03-2025,PRD0152,WH006,SUP063,596,596,607,32,6935.01,2,2,On Time,0,Air,5314.8,High,21,17,5402710.2,404.72,5110.65,Completed,2025,1,3,March,10,3
SHP010852,19-01-2024,PRD0342,WH015,SUP004,132,132,707,575,40034.43,7,1,Late,6,Air,2832.9,Medium,0,3,1860925.44,351.5,3197.94,Completed,2024,1,1,January,3,19
SHP010853,26-07-2024,PRD0295,WH011,SUP036,92,92,544,457,1068.13,22,19,Late,3,Sea,4181.6,High,5,0,1159952.56,485.62,1001.89,Completed,2024,3,7,July,30,26
SHP010854,24-07-2024,PRD0084,WH016,SUP058,467,467,526,87,367.49,4,5,On Time,0,Rail,1170.9,Medium,28,7,275768.17,246.24,236.46,Completed,2024,3,7,July,30,24
SHP010855,19-08-2024,PRD0206,WH011,SUP041,223,223,556,346,965.03,2,2,On Time,0,Air,12555.4,High,13,4,408522.62,625.87,10716.37,Completed,2024,3,8,August,34,19
SHP010856,07-05-2025,PRD0015,WH008,SUP005,68,68,630,563,426.94,6,7,On Time,0,Rail,485.3,Low,1,1,531552.6,616.91,154.87,Completed,2025,2,5,May,19,7
SHP010857,12-03-2024,PRD0368,WH012,SUP012,431,431,665,244,5288.18,1,2,On Time,0,Air,2369.8,Medium,10,0,3025693.27,202.8,2606.89,Completed,2024,1,3,March,11,12
SHP010858,09-06-2024,PRD0081,WH028,SUP058,40,40,591,551,344.07,4,6,On Time,0,Road,398.2,Medium,2,0,66622.4,569.24,217.23,Returned,2024,2,6,June,23,9
SHP010859,01-03-2024,PRD0398,WH004,SUP054,315,315,799,484,3527.13,18,17,Late,1,Sea,15748.4,Medium,0,8,2619993.6,582.45,3776.1,Cancelled,2024,1,3,March,9,1
SHP010860,03-11-2025,PRD0383,WH007,SUP009,163,163,570,412,516.61,5,5,On Time,0,Road,381.7,Low,5,4,1753241.04,532.02,218.12,Completed,2025,4,11,November,45,3
SHP010861,20-02-2026,PRD0200,WH007,SUP044,213,213,869,665,6009.05,6,7,On Time,0,Road,1063.8,Medium,9,1,2013056.61,460.42,386.28,Completed,2026,1,2,February,8,20
SHP010862,07-11-2024,PRD0376,WH024,SUP025,408,401,540,144,6877.31,3,2,Late,1,Air,12052.5,Medium,5,11,1745621.17,431.16,9297.03,Completed,2024,4,11,November,45,7
SHP010863,26-05-2024,PRD0131,WH018,SUP011,488,488,505,55,8430.03,17,19,On Time,0,Sea,14214.2,Low,38,2,1699342.88,350.03,3182.68,Completed,2024,2,5,May,21,26
SHP010864,05-03-2026,PRD0266,WH014,SUP029,178,178,271,96,35832.22,1,2,On Time,0,Air,7191.9,Medium,3,2,851425.62,584.51,6124.08,Completed,2026,1,3,March,10,5
SHP010865,19-02-2025,PRD0222,WH012,SUP049,209,209,673,464,5811.55,1,3,On Time,0,Air,12393.2,Medium,0,5,536275.19,237.36,10461.13,In Transit,2025,1,2,February,8,19
SHP010866,02-07-2024,PRD0047,WH008,SUP020,259,259,276,33,2301.66,1,1,On Time,0,Air,570.9,Low,16,7,5542014.66,161.37,552.81,Completed,2024,3,7,July,27,2
SHP010867,23-02-2026,PRD0303,WH008,SUP066,478,478,546,92,5065.91,16,18,On Time,0,Sea,7819.1,Medium,24,2,496441.24,363.73,1647.55,Completed,2026,1,2,February,9,23
SHP010868,07-05-2024,PRD0127,WH029,SUP043,451,451,540,89,6360.84,1,1,On Time,0,Air,4780.2,Low,0,2,787283.64,377.97,4017.64,In Transit,2024,2,5,May,19,7
SHP010869,26-02-2025,PRD0229,WH027,SUP014,40,40,420,380,355.3,2,4,On Time,0,Road,509.1,High,0,0,128322.8,443.48,232.86,Completed,2025,1,2,February,9,26
SHP010870,19-07-2026,PRD0257,WH023,SUP044,514,514,812,328,333.54,14,8,Late,6,Rail,649.2,Low,30,4,4377532.4,510.85,99.21,Completed,2026,3,7,July,29,19
SHP010871,15-07-2026,PRD0195,WH001,SUP021,561,561,634,73,15032.93,1,2,On Time,0,Air,3721.6,Medium,15,15,5168807.16,591.57,4154.93,Returned,2026,3,7,July,29,15
SHP010872,09-05-2026,PRD0346,WH023,SUP048,559,559,645,86,1795.98,5,7,On Time,0,Road,1043.8,Medium,0,6,3567057.26,632.11,365.39,In Transit,2026,2,5,May,19,9
SHP010873,05-01-2025,PRD0322,WH015,SUP013,181,181,840,669,15519.59,5,7,On Time,0,Road,1371.2,Low,10,3,1589607.16,270.75,418.28,Completed,2025,1,1,January,1,5
SHP010874,03-05-2024,PRD0297,WH019,SUP061,227,226,398,180,2480.46,1,1,On Time,0,Air,4095.5,Medium,8,5,5429317.78,348.48,3351.68,Completed,2024,2,5,May,18,3
SHP010875,07-04-2026,PRD0235,WH001,SUP075,389,389,664,280,1765.36,1,3,On Time,0,Air,3969.9,Medium,5,0,801795.13,167.68,3743.94,Completed,2026,2,4,April,15,7
SHP010876,27-01-2026,PRD0359,WH015,SUP071,302,302,358,64,36085.69,1,2,On Time,0,Air,1879.3,Low,8,6,6456914.02,246.9,2119.11,Completed,2026,1,1,January,5,27
SHP010877,17-06-2026,PRD0014,WH008,SUP017,195,195,392,211,859.01,10,7,Late,3,Rail,1410,Low,14,5,326660.1,125.2,248.67,Completed,2026,2,6,June,25,17
SHP010878,19-10-2025,PRD0092,WH006,SUP009,129,129,205,82,380.4,5,4,Late,1,Road,445.7,High,6,2,176638.41,130.54,217.55,Completed,2025,4,10,October,42,19
SHP010879,20-04-2026,PRD0010,WH003,SUP058,432,432,771,339,1010.88,5,7,On Time,0,Road,1427.4,Medium,30,6,3299084.64,529.15,502.43,Returned,2026,2,4,April,17,20
SHP010880,02-04-2025,PRD0018,WH019,SUP071,67,67,821,756,624.45,6,3,Late,3,Air,583.3,Medium,2,1,300846.75,225.24,618.96,Completed,2025,2,4,April,14,2
SHP010881,20-10-2024,PRD0375,WH014,SUP033,172,168,719,562,11942.69,1,1,On Time,0,Air,4677.5,Medium,11,3,361801.44,366.76,4331.87,Completed,2024,4,10,October,42,20
SHP010882,17-12-2024,PRD0245,WH030,SUP003,441,419,524,112,32947.46,2,3,On Time,0,Air,12823.3,Low,7,9,2633151.03,194.11,12164.49,Completed,2024,4,12,December,51,17
SHP010883,21-11-2024,PRD0229,WH022,SUP024,173,173,560,397,819.38,2,2,On Time,0,Air,6326.7,Medium,10,3,554996.11,263.11,5099.12,Completed,2024,4,11,November,47,21
SHP010884,09-06-2024,PRD0210,WH006,SUP045,594,594,711,127,1551.59,1,2,On Time,0,Air,1629.8,Low,10,8,2283211.26,622.24,1552.89,Completed,2024,2,6,June,23,9
SHP010885,17-01-2025,PRD0274,WH021,SUP047,189,189,270,87,21600.15,3,2,Late,1,Air,4962.3,Medium,6,4,264603.78,513.38,5263.31,Completed,2025,1,1,January,3,17
SHP010886,15-04-2024,PRD0366,WH010,SUP071,409,409,589,199,1569.05,5,5,On Time,0,Road,499,High,19,10,4718432.59,203.74,204.73,Completed,2024,2,4,April,16,15
SHP010887,02-12-2024,PRD0398,WH029,SUP007,417,344,1119,775,884.53,1,2,On Time,0,Air,883.7,High,24,8,2861199.36,131.21,762.22,Returned,2024,4,12,December,49,2
SHP010888,25-10-2024,PRD0035,WH014,SUP028,310,310,963,655,5055.47,3,3,On Time,0,Air,3490.7,Low,2,1,2741072.7,394.26,2916.17,Completed,2024,4,10,October,43,25
SHP010889,11-06-2024,PRD0255,WH026,SUP002,243,243,513,276,22393.35,2,2,On Time,0,Air,6791.4,Medium,6,4,365085.63,115.07,5702.11,Completed,2024,2,6,June,24,11
SHP010890,08-07-2024,PRD0389,WH027,SUP060,585,585,749,185,2390.28,2,2,On Time,0,Air,1268.7,High,21,15,2489678.1,237.27,1256.71,Completed,2024,3,7,July,28,8
SHP010891,18-03-2026,PRD0068,WH027,SUP025,413,413,552,141,42719.39,1,1,On Time,0,Air,12561,High,2,1,679372.61,484.38,11315.84,Completed,2026,1,3,March,12,18
SHP010892,30-06-2024,PRD0399,WH011,SUP023,473,399,563,179,2999.49,12,12,On Time,0,Sea,4029.9,Medium,15,3,880333.65,655.65,1212.2,Completed,2024,2,6,June,26,30
SHP010893,16-05-2024,PRD0315,WH011,SUP004,78,78,899,822,1078.87,2,3,On Time,0,Air,3108.9,Medium,1,1,497289,418.3,2782.74,Completed,2024,2,5,May,20,16
SHP010894,11-03-2026,PRD0295,WH021,SUP032,332,332,409,80,1464.28,9,3,Late,6,Air,866,High,3,9,4185915.76,272.6,899,Completed,2026,1,3,March,11,11
SHP010895,27-04-2026,PRD0351,WH015,SUP045,599,599,653,91,9654.38,5,1,Late,4,Air,1970.9,Low,37,5,20149593.28,560.72,2206.54,Completed,2026,2,4,April,18,27
SHP010896,11-08-2024,PRD0042,WH011,SUP055,206,206,584,385,9186.63,17,18,On Time,0,Sea,14542.6,Low,7,5,4339536.26,174.12,3678.28,Completed,2024,3,8,August,32,11
SHP010897,21-01-2025,PRD0039,WH003,SUP030,517,517,662,145,1268.41,4,4,On Time,0,Road,1164.3,High,4,2,3525821.09,616.15,455.69,Returned,2025,1,1,January,4,21
SHP010898,19-04-2026,PRD0175,WH008,SUP037,265,265,611,365,6871.85,1,1,On Time,0,Air,13689.4,High,19,7,1694126.45,557.4,14385.46,Completed,2026,2,4,April,16,19
SHP010899,01-12-2024,PRD0308,WH011,SUP045,514,505,704,200,1779.1,1,1,On Time,0,Air,2166.4,Low,1,8,8635060.65,260.1,2434.74,Completed,2024,4,12,December,48,1
SHP010900,20-10-2024,PRD0220,WH003,SUP022,504,504,593,105,1910.81,1,2,On Time,0,Air,2757.6,Medium,16,2,1929861.36,246.46,2163.86,Completed,2024,4,10,October,42,20
SHP010901,24-03-2025,PRD0052,WH005,SUP032,439,439,727,317,1967.4,7,8,On Time,0,Rail,308.7,High,29,6,16939565.69,430.35,108.49,Completed,2025,1,3,March,13,24
SHP010902,20-08-2024,PRD0211,WH022,SUP014,398,398,932,536,324.92,3,5,On Time,0,Road,991.6,Medium,2,7,263249.14,322.52,375.15,Completed,2024,3,8,August,34,20
SHP010903,20-05-2026,PRD0030,WH014,SUP066,395,378,946,572,8427.4,2,3,On Time,0,Air,5968.5,High,4,3,3573525.06,589.48,6769.52,Completed,2026,2,5,May,21,20
SHP010904,18-09-2025,PRD0190,WH011,SUP049,517,517,655,154,880.31,18,19,On Time,0,Sea,15974.6,High,16,13,4616530.82,325.72,4566.11,Completed,2025,3,9,September,38,18
SHP010905,23-06-2026,PRD0180,WH007,SUP047,536,536,681,163,21962.72,1,3,On Time,0,Air,4545.9,High,18,5,8343327.76,128.36,4762.62,Completed,2026,2,6,June,26,23
SHP010906,29-05-2026,PRD0350,WH025,SUP030,582,582,820,281,2807.93,3,3,On Time,0,Road,140.8,Medium,43,8,8064320.04,133.98,116.61,Completed,2026,2,5,May,22,29
SHP010907,10-12-2024,PRD0213,WH029,SUP031,222,178,230,52,233.95,11,5,Late,6,Road,74,Medium,0,4,1413779.24,491.83,82.87,In Transit,2024,4,12,December,50,10
SHP010908,01-10-2024,PRD0001,WH010,SUP039,472,472,695,251,821.06,3,3,On Time,0,Air,3059.9,High,28,12,405348.88,368.02,3289.3,Completed,2024,4,10,October,40,1
SHP010909,03-12-2025,PRD0309,WH007,SUP050,248,212,462,258,814.02,9,10,On Time,0,Rail,1658.3,High,8,2,2912254.6,223.23,260.88,Completed,2025,4,12,December,49,3
SHP010910,19-07-2026,PRD0337,WH022,SUP031,549,545,767,222,6278.6,7,8,On Time,0,Rail,1483,Medium,0,11,4413284.65,195.63,327.66,In Transit,2026,3,7,July,29,19
SHP010911,31-03-2024,PRD0290,WH023,SUP039,497,497,535,38,5593.09,1,2,On Time,0,Air,2637.6,Medium,26,2,13018408.06,341.21,2841.57,Returned,2024,1,3,March,13,31
SHP010912,16-11-2024,PRD0147,WH029,SUP037,513,513,780,297,1157.09,12,14,On Time,0,Sea,13372,High,30,11,131517.81,442.95,2905.17,Completed,2024,4,11,November,46,16
SHP010913,16-06-2024,PRD0182,WH027,SUP057,132,132,449,326,1148.15,11,11,On Time,0,Sea,4487.5,Medium,9,0,279770.04,563.21,1164.66,Completed,2024,2,6,June,24,16
SHP010914,06-01-2026,PRD0075,WH006,SUP035,516,468,529,84,17815.16,3,2,Late,1,Air,3675.1,High,23,2,6681018.24,278.06,3727.33,Completed,2026,1,1,January,2,6
SHP010915,08-03-2025,PRD0323,WH029,SUP044,74,66,1121,1057,9510.02,12,6,Late,6,Road,1027.5,Medium,2,1,1924348.8,323.31,443.75,Completed,2025,1,3,March,10,8
SHP010916,10-05-2025,PRD0357,WH014,SUP048,581,581,1274,704,10803.04,3,3,On Time,0,Air,1485.4,Low,11,7,12724736.64,440.33,1294.01,Completed,2025,2,5,May,19,10
SHP010917,05-05-2024,PRD0128,WH021,SUP006,173,157,900,753,4090.34,19,18,Late,1,Sea,5285.8,Medium,10,1,99566.26,368.33,1539.22,Completed,2024,2,5,May,18,5
SHP010918,12-01-2025,PRD0245,WH030,SUP014,262,262,346,94,1113.89,5,5,On Time,0,Rail,1130.4,Medium,10,2,1646504.94,149.25,239.93,Completed,2025,1,1,January,2,12
SHP010919,13-08-2025,PRD0318,WH013,SUP019,331,313,784,493,6584.55,9,3,Late,6,Air,4167.7,High,22,0,4637026.14,398.17,3696.8,Completed,2025,3,8,August,33,13
SHP010920,13-10-2024,PRD0368,WH007,SUP069,214,212,361,164,1891.55,6,7,On Time,0,Road,1256.1,Medium,15,0,1488276.04,155.47,522.75,Completed,2024,4,10,October,41,13
SHP010921,27-08-2024,PRD0353,WH003,SUP007,455,400,599,208,1946.83,1,2,On Time,0,Air,407.6,Medium,9,2,802740,605,373.89,Completed,2024,3,8,August,35,27
SHP010922,10-09-2025,PRD0017,WH012,SUP026,230,230,442,221,508.76,5,7,On Time,0,Road,339.3,Medium,9,0,1926578.9,315.94,148.07,Completed,2025,3,9,September,37,10
SHP010923,07-08-2024,PRD0370,WH011,SUP005,391,368,614,260,969.64,8,10,On Time,0,Rail,547.7,High,14,5,346670.72,395.23,151.69,Completed,2024,3,8,August,32,7
SHP010924,01-10-2025,PRD0193,WH021,SUP063,119,119,465,346,9280.84,8,10,On Time,0,Sea,7525.6,Medium,0,2,2107470.96,365.56,2017.4,Cancelled,2025,4,10,October,40,1
SHP010925,19-05-2024,PRD0320,WH006,SUP011,276,276,897,628,6363.38,10,12,On Time,0,Sea,15052.5,Low,7,7,3288622.8,606.15,3270.16,Completed,2024,2,5,May,20,19
SHP010926,20-05-2024,PRD0239,WH018,SUP038,485,485,636,172,2688.93,1,1,On Time,0,Air,3960.9,High,21,8,403893.45,439.62,4434.78,Completed,2024,2,5,May,21,20
SHP010927,14-06-2025,PRD0316,WH025,SUP020,370,370,808,462,1225,9,9,On Time,0,Rail,1750,Medium,24,10,3278536.7,399.71,360.2,Completed,2025,2,6,June,24,14
SHP010928,20-07-2026,PRD0029,WH006,SUP004,400,330,792,485,789.79,1,2,On Time,0,Air,2908.8,High,23,7,678417.3,609.05,2828.03,Completed,2026,3,7,July,30,20
SHP010929,21-12-2024,PRD0202,WH005,SUP013,554,554,722,206,405.23,10,10,On Time,0,Rail,2192.2,Medium,38,12,2784669.92,215.69,428.71,Completed,2024,4,12,December,51,21
SHP010930,19-09-2025,PRD0181,WH029,SUP008,42,42,451,411,1353.27,11,7,Late,4,Road,730.7,Medium,2,0,634724.58,150.24,347.48,Completed,2025,3,9,September,38,19
SHP010931,08-04-2025,PRD0196,WH026,SUP015,276,276,624,362,10160.91,17,13,Late,4,Sea,6618.3,Medium,14,6,873821.52,355.22,1958.01,Completed,2025,2,4,April,15,8
SHP010932,18-09-2024,PRD0045,WH009,SUP002,366,365,466,108,10312.48,1,1,On Time,0,Air,7022.2,Medium,7,9,10665449.65,354.23,5582.46,Completed,2024,3,9,September,38,18
SHP010933,13-11-2024,PRD0098,WH015,SUP009,273,273,446,184,515.22,3,4,On Time,0,Road,1075,Low,11,3,414334.83,238.07,416.3,Completed,2024,4,11,November,46,13
SHP010934,07-09-2025,PRD0296,WH018,SUP063,155,155,500,345,2654.03,1,1,On Time,0,Air,5886.5,Medium,3,1,2358090.95,167.68,6453.25,Returned,2025,3,9,September,36,7
SHP010935,22-11-2025,PRD0342,WH030,SUP044,111,107,808,704,5099.73,5,7,On Time,0,Rail,2097.5,Medium,3,0,1508477.44,159.92,374.74,Completed,2025,4,11,November,47,22
SHP010936,11-02-2025,PRD0176,WH022,SUP072,580,579,599,58,2016.52,3,4,On Time,0,Road,981.1,High,38,2,190079.91,203.88,393.25,Completed,2025,1,2,February,7,11
SHP010937,30-12-2024,PRD0103,WH023,SUP020,449,419,596,181,361.89,2,4,On Time,0,Road,376.7,High,4,12,309113.06,262.36,182.54,Completed,2024,4,12,December,1,30
SHP010938,05-08-2024,PRD0011,WH005,SUP006,123,123,775,653,5065.59,1,1,On Time,0,Air,5105,Medium,1,0,260910.06,434.91,4603.5,Completed,2024,3,8,August,32,5
SHP010939,28-01-2025,PRD0229,WH005,SUP023,237,237,427,196,598.04,10,11,On Time,0,Sea,4880.8,Medium,6,0,760312.59,103.36,1492.31,Completed,2025,1,1,January,5,28
SHP010940,31-05-2025,PRD0019,WH001,SUP040,314,314,443,152,2666.79,19,19,On Time,0,Sea,6845.3,High,23,8,1756126.64,124.22,1846.38,Completed,2025,2,5,May,22,31
SHP010941,10-03-2025,PRD0322,WH027,SUP034,404,404,915,531,167148.47,1,2,On Time,0,Air,6585.9,Low,20,1,3548073.44,521.93,7369.39,Completed,2025,1,3,March,11,10
SHP010942,19-06-2025,PRD0294,WH019,SUP027,294,239,296,66,1932.45,10,10,On Time,0,Sea,3222.9,Low,9,4,2568513.88,228.82,865.48,Completed,2025,2,6,June,25,19
SHP010943,21-12-2025,PRD0160,WH020,SUP021,174,174,818,651,2665.89,9,10,On Time,0,Sea,4393.5,Medium,7,4,796770.36,333.09,1333.52,Completed,2025,4,12,December,51,21
SHP010944,04-11-2025,PRD0230,WH028,SUP019,456,425,720,310,444.83,1,2,On Time,0,Air,3833.2,Medium,15,2,2269402.25,225.63,4274.16,Completed,2025,4,11,November,45,4
SHP010945,16-10-2025,PRD0375,WH019,SUP066,328,328,519,205,4913.46,14,10,Late,4,Sea,7124.5,Low,14,3,706374.24,419.5,2122.45,Completed,2025,4,10,October,42,16
SHP010946,26-05-2024,PRD0203,WH004,SUP053,353,353,514,177,394.5,7,8,On Time,0,Rail,1182,Medium,16,10,2050481.69,375.2,166.5,Completed,2024,2,5,May,21,26
SHP010947,05-01-2026,PRD0101,WH006,SUP026,204,204,335,135,553.49,7,9,On Time,0,Rail,1627.1,High,4,3,368670.84,342.34,331.5,Completed,2026,1,1,January,2,5
SHP010948,29-08-2024,PRD0174,WH004,SUP066,124,124,250,128,8586.45,1,1,On Time,0,Air,7103.7,Medium,2,2,1037525.36,136.05,5484.59,Completed,2024,3,8,August,35,29
SHP010949,24-12-2025,PRD0223,WH014,SUP023,78,78,732,656,2319.21,3,3,On Time,0,Air,3774.9,Low,2,1,481920.66,241.38,4094.54,Completed,2025,4,12,December,52,24
SHP010950,26-11-2024,PRD0053,WH006,SUP060,262,262,556,304,1544.32,10,10,On Time,0,Rail,1516.9,Medium,10,7,8611334.78,357.97,258.07,Completed,2024,4,11,November,48,26
SHP010951,25-04-2026,PRD0186,WH028,SUP067,471,410,530,126,38483.2,4,3,Late,1,Air,11796,High,6,2,7512352.1,658.35,10282.43,Completed,2026,2,4,April,17,25
SHP010952,06-11-2025,PRD0314,WH015,SUP062,273,245,1162,931,5100.92,1,1,On Time,0,Air,4285.5,Medium,14,0,3655159.9,417.87,3534.11,Completed,2025,4,11,November,45,6
SHP010953,08-06-2024,PRD0182,WH010,SUP013,215,215,640,431,386.98,5,6,On Time,0,Rail,439.2,High,6,6,455686.05,494.72,135.53,Completed,2024,2,6,June,23,8
SHP010954,27-12-2025,PRD0209,WH016,SUP069,350,335,818,495,316.02,2,4,On Time,0,Road,88.5,High,12,6,985858.1,629.44,55.01,Completed,2025,4,12,December,52,27
SHP010955,30-04-2024,PRD0121,WH004,SUP059,556,556,616,85,11142.58,2,3,On Time,0,Air,6225.5,High,25,6,2732184,561.79,6005.04,Completed,2024,2,4,April,18,30
SHP010956,09-01-2024,PRD0345,WH026,SUP015,582,582,792,246,70436.26,7,1,Late,6,Air,5335.2,Low,36,0,12538351.92,244.06,5547.55,Completed,2024,1,1,January,2,9
SHP010957,20-04-2024,PRD0152,WH012,SUP051,52,52,792,740,666.8,3,5,On Time,0,Road,340.7,Medium,0,0,471377.4,480.37,206.49,Completed,2024,2,4,April,16,20
SHP010958,01-01-2026,PRD0192,WH023,SUP049,145,145,1252,1115,31347.25,18,20,On Time,0,Sea,13834,Medium,8,3,1720324.95,395.91,3659.84,Completed,2026,1,1,January,1,1
SHP010959,17-03-2026,PRD0235,WH007,SUP044,582,582,815,255,504.63,5,7,On Time,0,Rail,1634.7,Medium,22,6,1199600.94,243.23,252.55,Completed,2026,1,3,March,12,17
SHP010960,29-03-2025,PRD0380,WH010,SUP053,288,241,413,182,711.33,4,6,On Time,0,Road,1122.6,Low,10,4,181554.94,492.99,459.48,Completed,2025,1,3,March,13,29
SHP010961,26-07-2024,PRD0333,WH025,SUP051,576,576,1266,703,383.39,8,8,On Time,0,Rail,934.8,Medium,13,7,4965367.68,490.91,220.41,Completed,2024,3,7,July,30,26
SHP010962,30-06-2025,PRD0260,WH016,SUP003,483,483,826,350,4687.4,13,13,On Time,0,Sea,13884.6,Medium,7,1,2778312.6,304.37,3890.73,Completed,2025,2,6,June,27,30
SHP010963,10-01-2026,PRD0177,WH020,SUP053,540,540,697,159,1334.44,3,4,On Time,0,Road,89,High,2,15,10443054.6,389.3,64.36,Completed,2026,1,1,January,2,10
SHP010964,05-12-2024,PRD0029,WH022,SUP074,553,532,669,164,1455.06,2,3,On Time,0,Air,5538,Medium,27,0,1093690.92,322.21,5269.38,Completed,2024,4,12,December,49,5
SHP010965,27-01-2025,PRD0078,WH011,SUP057,188,173,780,607,7817.8,1,2,On Time,0,Air,3546.3,Medium,0,0,6522421.78,131.99,3265.14,Cancelled,2025,1,1,January,5,27
SHP010966,12-10-2024,PRD0220,WH022,SUP034,592,592,645,93,3195.86,3,3,On Time,0,Air,6318,High,40,13,2266821.28,174.17,5363.69,Completed,2024,4,10,October,41,12
SHP010967,24-09-2025,PRD0234,WH020,SUP020,350,350,527,197,375.1,13,9,Late,4,Rail,982.9,Medium,20,8,1614459,282.43,194.05,Completed,2025,3,9,September,39,24
SHP010968,02-05-2024,PRD0233,WH015,SUP074,281,225,534,323,1194.07,11,13,On Time,0,Sea,7112.1,Medium,14,4,1642050,478.77,1723.03,Completed,2024,2,5,May,18,2
SHP010969,08-10-2024,PRD0022,WH029,SUP034,519,485,856,378,3712.71,18,19,On Time,0,Sea,8375.9,Medium,7,10,4029428.5,229.42,2232,Completed,2024,4,10,October,41,8
SHP010970,29-12-2024,PRD0331,WH005,SUP001,293,293,564,272,6324.72,6,5,Late,1,Road,1199.4,High,1,5,1453778.1,515.49,438.71,Completed,2024,4,12,December,52,29
SHP010971,20-10-2025,PRD0106,WH023,SUP050,75,68,606,541,481.68,6,6,On Time,0,Road,66.9,High,3,1,120047.2,334.18,56.57,Completed,2025,4,10,October,43,20
SHP010972,08-07-2025,PRD0222,WH023,SUP038,49,40,411,372,2027.93,1,1,On Time,0,Air,4007,Low,1,0,102636.4,223.76,3558.62,Completed,2025,3,7,July,28,8
SHP010973,14-08-2024,PRD0181,WH017,SUP057,260,260,346,97,5846.07,18,20,On Time,0,Sea,4450.9,High,11,7,3929247.4,703.08,1370.94,Completed,2024,3,8,August,33,14
SHP010974,07-08-2024,PRD0128,WH024,SUP003,199,199,424,238,14680.61,11,12,On Time,0,Sea,15974.4,Medium,13,1,126201.82,503.09,4526.97,Completed,2024,3,8,August,32,7
SHP010975,27-10-2024,PRD0250,WH023,SUP060,343,343,690,373,1639.48,2,3,On Time,0,Road,547.2,Medium,26,4,1701839.09,594.79,243.33,Completed,2024,4,10,October,43,27
SHP010976,06-05-2026,PRD0043,WH027,SUP025,385,385,675,300,38349.23,1,2,On Time,0,Air,11838,Medium,10,11,1817950.75,264,9578.6,Completed,2026,2,5,May,19,6
SHP010977,25-03-2024,PRD0011,WH017,SUP058,257,250,359,112,756.14,10,10,On Time,0,Rail,1636.5,Medium,3,1,530305,212.25,269.67,Completed,2024,1,3,March,13,25
SHP010978,27-09-2024,PRD0039,WH017,SUP001,162,162,879,724,570.64,6,5,Late,1,Rail,1124.3,High,7,2,1104802.74,470.27,237.84,Completed,2024,3,9,September,39,27
SHP010979,08-05-2024,PRD0181,WH023,SUP043,298,263,534,286,4458.95,18,14,Late,4,Sea,5406.4,High,15,6,3974584.87,422.05,1365.21,Completed,2024,2,5,May,19,8
SHP010980,26-03-2025,PRD0216,WH013,SUP033,284,284,422,159,1296.73,2,2,On Time,0,Air,4674.2,Low,21,7,1185560.84,404.29,4572.12,Completed,2025,1,3,March,13,26
SHP010981,15-10-2025,PRD0336,WH010,SUP061,163,163,623,460,37711.03,2,2,On Time,0,Air,4049.8,High,0,3,4323568.48,403.08,3311.13,Completed,2025,4,10,October,42,15
SHP010982,25-07-2026,PRD0015,WH006,SUP015,63,63,843,780,6141.32,3,3,On Time,0,Air,5683,High,0,0,492467.85,619.69,4427.25,In Transit,2026,3,7,July,30,25
SHP010983,19-01-2025,PRD0365,WH013,SUP031,36,33,596,565,1305.62,8,7,Late,1,Road,1238.2,Medium,2,0,253513.26,425.54,515.71,Completed,2025,1,1,January,3,19
SHP010984,21-02-2026,PRD0345,WH010,SUP011,204,204,872,668,207045.61,1,1,On Time,0,Air,14248.8,High,12,2,4394886.24,605.08,12650.2,Returned,2026,1,2,February,8,21
